"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"1-deoxy-D-xylulose-5-phosphate reductoisomerase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"1-deoxy-D-xylulose-5-phosphate synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"16S rRNA (cytidine(1402)-2'-O)-methyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"16S rRNA (cytidine(1409)-2'-O)-methyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"16S rRNA (cytosine(1402)-N(4))-methyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"16S rRNA (guanine(527)-N(7))-methyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"16S rRNA (uracil(1498)-N(3))-methyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"2-iminoacetate synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"2-iminobutanoate/2-iminopropanoate deaminase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"2-methylisocitrate dehydratase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"23S rRNA (adenine(2503)-C(2))-methyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"23S rRNA (cytidine(1920)-2'-O)-methyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"23S rRNA (guanosine(2251)-2'-O)-methyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"23S rRNA (pseudouridine(1915)-N(3))-methyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"23S rRNA pseudouridine(2605) synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"23S rRNA pseudouridine(955/2504/2580) synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"3'(2'),5'-bisphosphate nucleotidase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"3-dehydroquinate dehydratase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"3-dehydroquinate synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"3-deoxy-7-phosphoheptulonate synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"3-deoxy-8-phosphooctulonate synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"3-deoxy-manno-octulosonate-8-phosphatase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"3-deoxy-manno-octulosonate cytidylyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"3-hydroxyacyl-[acyl-carrier-protein] dehydratase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"3-isopropylmalate dehydrogenase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"3-methyl-2-oxobutanoate hydroxymethyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"3-phosphoshikimate 1-carboxyvinyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"3,4-dihydroxy-2-butanone-4-phosphate synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"4-alpha-N-acetylgalactosaminyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"4-hydroxy-3-methylbut-2-enyl diphosphate reductase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"4-hydroxy-tetrahydrodipicolinate reductase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"4-hydroxybenzoate polyprenyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"5'-nucleotidase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"5' to 3' exodeoxyribonuclease (nucleoside 3'-phosphate-forming)",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"5-(carboxyamino)imidazole ribonucleotide mutase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"5-amino-6-(5-phosphoribosylamino)uracil reductase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"5-formyltetrahydrofolate cyclo-ligase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"6-carboxytetrahydropterin synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"6-pyruvoyltetrahydropterin 2'-reductase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"6-pyruvoyltetrahydropterin synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"6,7-dimethyl-8-ribityllumazine synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"7-alpha-hydroxysteroid dehydrogenase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"7-cyano-7-deazaguanine synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Acetate kinase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"acetylgalactosaminyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"acetylglucosaminyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Aconitate hydratase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Acyl-[acyl-carrier-protein]--phospholipid O-acyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Adenine phosphoribosyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Adenosylhomocysteine nucleosidase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Adenylate kinase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Adenylosuccinate lyase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Adenylosuccinate synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"ADP-glyceromanno-heptose 6-epimerase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Alanine--tRNA ligase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Alanine racemase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"All-trans-octaprenyl-diphosphate synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Amidophosphoribosyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Aminoacyl-tRNA hydrolase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Aminodeoxyfutalosine nucleosidase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Aminodeoxyfutalosine synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Anthranilate phosphoribosyltransferase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Arabinose-5-phosphate isomerase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Arginine--tRNA ligase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Arginine decarboxylase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Argininosuccinate lyase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Argininosuccinate synthase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Asparagine synthase (glutamine-hydrolyzing)",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Aspartate--tRNA ligase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Aspartate-semialdehyde dehydrogenase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Aspartate 1-decarboxylase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
"Aspartate ammonia-lyase",0.0256585699623674,0.00483870783833948,0.038981288981289,0.00514427905686352,0.00889622137319981,65,0.0163469921534438,0.00252120178629788,0.0052066972858866,93,0.0103078829711942,2.19582400101918,106.649581355621,0.030270721726951,0.030270721726951,0.382309774834755,0.609769058678894,0.531592325320512,0.5316010843638
